time,PM10,PM2.5,Carbon Monoxide,Nitrogen Dioxide,Sulphur Dioxide,Ozone,Aerosol Optical Depth,hour_sin,hour_cos,month_sin,month_cos
2023-01-14 06:00:00,0.174186778593914,0.17424242424242423,0.17647058823529413,0.11475409836065574,0.1639344262295082,0.11739130434782609,0.0611353711790393,1.0,0.5,0.75,0.9330127018922194
2023-01-14 07:00:00,0.19097586568730326,0.19242424242424244,0.19311875693673694,0.11885245901639345,0.1639344262295082,0.11739130434782609,0.0611353711790393,0.9829629131445341,0.3705904774487397,0.75,0.9330127018922194
2023-01-14 08:00:00,0.2214060860440714,0.22272727272727275,0.20310765815760265,0.11475409836065574,0.1639344262295082,0.14782608695652172,0.0611353711790393,0.9330127018922194,0.2500000000000001,0.75,0.9330127018922194
2023-01-14 09:00:00,0.2801678908709339,0.2818181818181818,0.21309655937846836,0.10245901639344263,0.17213114754098363,0.19130434782608696,0.052401746724890834,0.8535533905932737,0.14644660940672627,0.75,0.9330127018922194
2023-01-14 10:00:00,0.3840503672612802,0.3863636363636364,0.22197558268590453,0.0819672131147541,0.18852459016393444,0.2565217391304348,0.052401746724890834,0.75,0.06698729810778065,0.75,0.9330127018922194
2023-01-14 11:00:00,0.5288562434417629,0.5333333333333333,0.22641509433962262,0.06967213114754099,0.19672131147540986,0.30869565217391304,0.05676855895196507,0.6294095225512605,0.0170370868554659,0.75,0.9330127018922194
2023-01-14 12:00:00,0.6547743966421826,0.6606060606060608,0.22974472807991123,0.05737704918032787,0.20491803278688525,0.36086956521739133,0.0611353711790393,0.5000000000000001,0.0,0.75,0.9330127018922194
2023-01-14 13:00:00,0.7040923399790137,0.7075757575757576,0.22641509433962262,0.04508196721311476,0.21311475409836067,0.40869565217391307,0.06550218340611355,0.37059047744873963,0.017037086855465844,0.75,0.9330127018922194
2023-01-14 14:00:00,0.5089192025183631,0.5075757575757577,0.2142064372918979,0.04508196721311476,0.2213114754098361,0.4173913043478261,0.06986899563318778,0.2500000000000001,0.06698729810778059,0.75,0.9330127018922194
2023-01-14 15:00:00,0.43441762854144816,0.4287878787878788,0.19644839067702555,0.049180327868852465,0.2213114754098361,0.4043478260869565,0.07423580786026202,0.14644660940672644,0.14644660940672605,0.75,0.9330127018922194
2023-01-14 16:00:00,0.36096537250787,0.35,0.17647058823529413,0.0737704918032787,0.2213114754098361,0.37826086956521743,0.07860262008733625,0.06698729810778076,0.24999999999999978,0.75,0.9330127018922194
2023-01-14 17:00:00,0.3084994753410284,0.29545454545454547,0.16870144284128746,0.11065573770491804,0.2213114754098361,0.3478260869565218,0.07860262008733625,0.017037086855465844,0.3705904774487397,0.75,0.9330127018922194
